user,age,status,gender,drinks,height,smokes,religion
user9632,37,single,m,yes,183.0,no,roman catholicism
user9633,24,single,f,yes,152.0,no,islam
user9634,26,single,f,yes,173.0,no,islam
user9635,22,single,m,yes,175.0,yes,islam
user9636,34,single,f,yes,168.0,no,islam
user9638,32,single,f,yes,170.0,no,islam
user9639,29,single,f,yes,170.0,no,islam
user9640,25,single,m,yes,185.0,no,islam
user9641,35,single,f,yes,165.0,no,islam
user9642,33,single,f,yes,165.0,no,islam
user9644,22,single,m,yes,178.0,no,islam
user9645,33,single,m,no,178.0,no,islam
user9647,26,single,m,yes,180.0,no,islam
user9648,31,single,m,yes,180.0,yes,islam
user9649,30,single,m,yes,175.0,no,islam
user9650,32,single,m,yes,188.0,no,islam
user9651,33,single,f,yes,165.0,no,hinduism
user9652,20,single,m,yes,185.0,no,islam
user9653,25,single,m,yes,183.0,no,islam
user9654,33,single,m,yes,168.0,no,protestant christianity
user9655,44,single,m,no,188.0,no,islam
user9656,32,single,m,yes,185.0,yes,islam
user9657,32,single,m,yes,188.0,yes,islam
user9658,29,single,m,yes,183.0,no,islam
user9660,41,single,f,yes,168.0,no,islam
user9661,30,single,m,yes,178.0,no,islam
user9662,28,single,f,yes,157.0,no,islam
user9663,34,single,m,yes,173.0,no,islam
user9664,35,single,f,yes,163.0,no,protestant christianity
user9665,31,single,f,yes,163.0,no,buddhism
user9666,46,single,f,yes,163.0,no,islam
user9667,30,single,f,yes,175.0,no,islam
user9668,37,single,f,yes,168.0,yes,islam
user9671,29,single,f,yes,163.0,no,islam
user9672,27,single,f,yes,165.0,no,islam
user9673,35,single,m,yes,188.0,no,islam
user9674,23,single,f,no,163.0,no,islam
user9675,26,single,m,yes,190.0,yes,islam
user9676,26,single,m,yes,170.0,no,roman catholicism
user9677,24,single,f,yes,175.0,no,islam
user9678,28,single,f,yes,152.0,no,islam
user9679,23,single,m,yes,185.0,no,islam
user9680,32,single,m,yes,178.0,no,roman catholicism
user9681,57,single,f,yes,168.0,no,islam
user9682,44,single,f,yes,173.0,no,islam
user9683,66,single,f,yes,168.0,no,islam
user9684,31,single,f,yes,165.0,no,islam
user9685,24,single,m,yes,188.0,no,hinduism
user9686,25,single,m,yes,175.0,yes,islam
user9687,39,single,m,yes,180.0,yes,islam
user9689,43,single,m,yes,180.0,no,islam
user9690,37,single,m,yes,190.0,yes,islam
user9691,23,single,f,yes,170.0,yes,islam
user9692,55,single,f,yes,152.0,no,protestant christianity
user9693,59,single,m,yes,178.0,no,roman catholicism
user9694,27,single,m,no,178.0,no,protestant christianity
user9695,46,single,f,yes,175.0,no,islam
user9696,30,single,m,yes,183.0,no,islam
user9697,35,single,f,yes,160.0,no,islam
user9698,27,single,f,yes,165.0,yes,islam
user9699,33,single,f,yes,165.0,no,islam
user9700,24,single,m,yes,180.0,no,roman catholicism
user9703,24,single,f,yes,178.0,no,islam
user9704,46,single,f,yes,155.0,no,islam
user9705,26,single,m,yes,170.0,yes,islam
user9706,27,single,f,yes,170.0,no,islam
user9707,24,single,m,yes,188.0,yes,islam
user9708,32,single,m,yes,183.0,no,islam
user9709,26,seeing someone,m,yes,178.0,no,islam
user9710,37,single,f,yes,157.0,no,islam
user9711,37,single,m,yes,180.0,no,islam
user9712,38,single,f,yes,163.0,no,islam
user9713,38,single,m,yes,178.0,no,islam
user9714,45,single,f,yes,165.0,no,islam
user9715,27,single,m,yes,168.0,no,protestant christianity
user9716,35,single,m,yes,178.0,no,islam
user9717,37,single,m,yes,188.0,no,islam
user9718,30,single,m,yes,180.0,no,islam
user9719,31,single,f,yes,168.0,no,protestant christianity
user9720,69,single,m,yes,170.0,no,islam
user9721,27,single,m,yes,185.0,no,islam
user9722,36,single,m,yes,178.0,no,islam
user9723,25,single,m,yes,168.0,no,islam
user9724,33,single,m,yes,193.0,no,islam
user9725,41,available,m,yes,183.0,yes,islam
user9727,28,single,f,yes,163.0,no,islam
user9728,37,single,m,yes,178.0,no,protestant christianity
user9729,28,single,f,yes,165.0,no,islam
user9730,33,single,m,yes,193.0,no,islam
user9731,39,single,m,yes,188.0,no,islam
user9733,29,single,m,yes,193.0,no,islam
user9734,49,seeing someone,f,yes,168.0,no,islam
user9735,38,single,m,yes,180.0,yes,islam
user9736,25,single,m,yes,193.0,no,islam
user9737,46,single,m,yes,173.0,no,islam
user9738,22,single,f,yes,165.0,no,islam
user9740,34,single,f,yes,157.0,yes,islam
user9741,28,single,f,yes,165.0,no,islam
user9743,63,single,f,yes,157.0,no,roman catholicism
user9744,33,single,m,yes,183.0,no,islam
user9745,21,single,f,yes,180.0,no,islam
user9746,38,single,f,yes,160.0,no,islam
user9747,57,single,f,yes,168.0,no,islam
user9749,52,single,f,yes,173.0,yes,islam
user9750,22,single,f,yes,165.0,no,islam
user9751,45,single,m,no,178.0,no,islam
user9752,48,single,m,yes,173.0,no,islam
user9753,31,single,m,yes,185.0,no,islam
user9754,22,single,m,yes,183.0,yes,islam
user9755,31,single,f,yes,163.0,no,islam
user9756,25,single,m,yes,170.0,no,roman catholicism
user9757,26,single,m,yes,185.0,no,islam
user9758,31,single,m,yes,168.0,no,islam
user9760,42,single,m,yes,178.0,yes,islam
user9761,37,single,m,yes,180.0,no,islam
user9762,27,single,f,yes,168.0,no,islam
user9763,36,single,m,yes,185.0,no,islam
user9764,25,single,m,yes,173.0,yes,islam
user9765,27,single,f,yes,163.0,no,protestant christianity
user9766,27,single,m,no,188.0,no,islam
user9767,28,single,f,yes,165.0,no,islam
user9768,20,single,m,yes,196.0,no,islam
user9769,35,single,m,no,170.0,no,islam
user9771,30,single,m,yes,175.0,no,islam
user9774,41,single,f,yes,160.0,no,islam
user9775,35,single,m,yes,185.0,no,islam
user9776,25,single,m,yes,185.0,no,islam
user9777,36,single,m,yes,183.0,yes,islam
user9778,61,single,f,yes,163.0,no,buddhism
user9779,25,single,m,yes,183.0,no,islam
user9780,27,single,f,yes,170.0,no,islam
user9782,30,single,f,yes,165.0,no,islam
user9784,25,single,f,yes,157.0,no,islam
user9785,34,single,f,yes,160.0,no,islam
user9786,23,single,f,yes,155.0,no,islam
user9787,18,single,f,yes,163.0,no,islam
user9788,24,single,f,yes,168.0,yes,islam
user9789,37,single,f,yes,170.0,yes,islam
user9790,29,single,f,yes,155.0,no,islam
user9791,22,single,f,yes,168.0,yes,roman catholicism
user9792,25,single,f,yes,155.0,yes,islam
user9793,39,single,f,yes,175.0,no,islam
user9794,23,single,f,yes,175.0,yes,islam
user9795,31,single,m,yes,170.0,no,protestant christianity
user9796,32,single,f,yes,168.0,no,islam
user9797,22,single,f,yes,163.0,no,islam
user9798,22,single,m,yes,173.0,yes,islam
user9800,43,single,m,yes,165.0,no,islam
user9803,34,single,m,yes,173.0,yes,islam
user9804,20,single,m,yes,183.0,no,islam
user9805,24,single,m,yes,178.0,yes,islam
user9806,28,single,f,yes,165.0,no,protestant christianity
user9807,37,single,f,yes,173.0,no,islam
user9809,26,single,f,yes,178.0,no,islam
user9810,25,single,f,yes,170.0,no,islam
user9811,62,single,f,yes,155.0,no,islam
user9812,61,single,f,yes,170.0,no,islam
user9813,25,single,m,yes,183.0,no,islam
user9814,31,single,f,yes,178.0,no,islam
user9815,25,single,f,yes,170.0,no,islam
user9817,41,single,m,yes,183.0,no,islam
user9818,49,single,m,yes,183.0,no,islam
user9819,35,single,m,yes,180.0,no,islam
user9820,27,single,m,yes,180.0,no,islam
user9821,32,seeing someone,m,yes,175.0,no,roman catholicism
user9824,22,single,m,yes,188.0,yes,islam
user9825,38,single,m,yes,170.0,yes,islam
user9826,21,single,m,yes,183.0,yes,islam
user9827,50,single,m,yes,185.0,no,islam
user9828,26,single,m,yes,185.0,no,islam
user9829,30,single,f,yes,173.0,no,islam
user9830,36,single,f,yes,175.0,yes,islam
user9831,30,single,f,yes,170.0,yes,hinduism
user9832,32,single,f,yes,168.0,no,roman catholicism
user9833,31,single,m,yes,163.0,no,islam
user9834,42,single,m,yes,180.0,no,islam
user9835,23,single,f,yes,163.0,no,islam
user9836,26,single,m,yes,178.0,no,protestant christianity
user9837,30,single,m,yes,163.0,no,islam
user9838,24,single,m,yes,178.0,no,islam
user9839,25,single,m,yes,168.0,no,islam
user9840,39,single,f,yes,157.0,no,islam
user9841,39,single,f,yes,170.0,no,islam
user9842,27,single,m,yes,188.0,no,islam
user9843,27,single,m,yes,175.0,no,islam
user9844,22,single,f,yes,170.0,no,protestant christianity
user9845,34,single,f,yes,168.0,no,islam
user9846,26,single,m,yes,180.0,yes,islam
user9847,27,seeing someone,m,yes,173.0,yes,islam
user9849,44,seeing someone,f,yes,168.0,no,islam
user9850,26,single,f,yes,163.0,no,islam
user9851,24,single,m,yes,188.0,no,islam
user9852,45,single,m,yes,173.0,no,islam
user9853,28,single,f,yes,180.0,yes,islam
user9854,32,single,m,yes,165.0,yes,islam
user9855,30,single,m,yes,183.0,yes,islam
user9856,45,single,m,yes,173.0,no,protestant christianity
user9857,38,single,m,yes,168.0,no,islam
user9858,33,single,m,yes,185.0,no,islam
user9859,31,single,f,yes,163.0,no,islam
user9860,28,single,m,yes,193.0,no,islam
user9861,32,single,m,yes,196.0,no,islam
user9862,28,single,f,yes,170.0,no,islam
user9863,31,single,m,yes,178.0,no,islam
user9865,31,single,f,no,152.0,no,islam
user9866,34,single,m,yes,178.0,no,islam
user9867,28,single,f,yes,157.0,no,islam
user9870,25,single,m,yes,183.0,no,islam
user9872,32,single,m,yes,175.0,no,islam
user9873,27,available,m,yes,173.0,no,islam
user9874,24,single,m,yes,180.0,yes,islam
user9875,26,single,m,yes,180.0,yes,islam
user9876,29,single,m,yes,196.0,yes,islam
user9877,24,single,m,yes,175.0,no,islam
user9878,24,single,m,yes,183.0,no,islam
user9879,25,available,m,yes,178.0,no,islam
user9880,30,single,f,yes,173.0,no,roman catholicism
user9882,27,single,m,yes,183.0,no,islam
user9883,46,single,f,no,170.0,no,islam
user9884,30,single,m,yes,190.0,no,protestant christianity
user9885,37,single,f,yes,168.0,no,islam
user9886,26,single,f,yes,163.0,yes,islam
user9887,27,single,m,yes,168.0,no,islam
user9888,36,single,f,yes,178.0,no,islam
user9889,27,single,f,yes,170.0,no,islam
user9891,23,single,m,yes,178.0,no,protestant christianity
user9892,27,single,m,no,175.0,no,protestant christianity
user9893,30,single,f,yes,163.0,no,islam
user9894,36,single,m,yes,175.0,no,islam
user9895,41,single,m,yes,180.0,no,roman catholicism
user9897,32,single,m,yes,180.0,no,islam
user9898,25,single,m,yes,175.0,no,islam
user9899,32,single,m,yes,170.0,no,islam
user9900,50,single,f,yes,157.0,no,islam
user9901,29,single,m,yes,183.0,no,islam
user9902,28,single,m,yes,175.0,no,islam
user9903,32,single,m,yes,183.0,no,islam
user9906,27,single,m,yes,165.0,yes,islam
user9907,35,single,f,yes,160.0,no,islam
user9909,26,single,f,yes,163.0,no,islam
user9910,26,single,m,yes,170.0,yes,islam
user9911,24,single,f,yes,163.0,no,islam
user9912,27,single,m,yes,183.0,no,islam
user9913,60,single,m,yes,178.0,no,islam
user9914,42,single,f,yes,175.0,no,islam
user9915,25,single,m,yes,185.0,yes,islam
user9916,38,single,f,yes,170.0,no,islam
user9917,19,single,f,yes,150.0,yes,islam
user9918,39,single,m,yes,178.0,no,protestant christianity
user9919,29,single,m,yes,183.0,no,islam
user9920,35,single,m,yes,178.0,no,protestant christianity
user9921,29,single,m,yes,180.0,yes,islam
user9922,39,single,m,no,183.0,no,islam
user9923,26,single,m,yes,180.0,no,islam
user9924,21,single,m,yes,175.0,yes,islam
user9925,20,single,m,yes,180.0,yes,islam
user9926,42,seeing someone,m,yes,155.0,yes,protestant christianity
user9927,24,available,m,yes,175.0,no,islam
user9928,35,single,m,yes,190.0,no,islam
user9929,41,single,m,yes,178.0,yes,islam
user9930,44,single,m,yes,183.0,no,islam
user9931,25,single,m,yes,185.0,yes,islam
user9932,43,single,m,yes,183.0,no,islam
user9933,21,single,m,yes,175.0,no,roman catholicism
user9934,31,single,m,yes,180.0,no,islam
user9935,39,single,m,yes,183.0,no,islam
user9936,29,single,f,yes,160.0,no,islam
user9937,38,single,f,yes,168.0,no,islam
user9939,25,single,m,yes,185.0,yes,islam
user9940,29,seeing someone,m,yes,165.0,yes,islam
user9941,31,single,m,yes,168.0,no,islam
user9942,25,single,m,yes,173.0,no,islam
user9943,25,single,m,yes,178.0,yes,islam
user9944,28,single,m,yes,173.0,no,islam
user9945,28,single,m,yes,173.0,no,islam
user9946,50,single,f,yes,165.0,no,islam
user9947,21,single,f,yes,170.0,no,islam
user9948,51,single,m,yes,163.0,no,buddhism
user9950,46,single,m,yes,178.0,no,protestant christianity
user9951,35,single,m,yes,190.0,no,hinduism
user9952,28,single,f,yes,165.0,yes,islam
user9953,57,available,m,yes,193.0,no,islam
user9954,37,married,f,yes,157.0,no,islam
user9956,24,single,m,yes,178.0,no,islam
user9958,45,single,m,yes,170.0,no,islam
user9959,31,single,m,yes,183.0,no,islam
user9960,45,single,m,no,173.0,no,islam
user9961,40,single,f,yes,165.0,no,islam
user9962,27,available,m,yes,173.0,no,islam
user9963,47,single,m,no,185.0,yes,islam
user9964,25,single,m,yes,178.0,no,islam
user9965,28,single,m,yes,183.0,yes,islam
user9966,21,single,m,yes,183.0,yes,protestant christianity
user9967,24,single,m,no,173.0,no,islam
user9968,27,single,m,yes,185.0,no,islam
user9969,29,single,f,yes,173.0,no,islam
user9970,25,single,m,yes,178.0,no,islam
user9971,23,single,m,yes,185.0,no,islam
user9972,34,single,f,yes,185.0,no,islam
user9973,32,single,m,yes,190.0,no,islam
user9975,53,single,f,yes,168.0,no,islam
user9976,25,single,f,yes,168.0,no,islam
user9978,24,single,m,yes,180.0,yes,islam
user9979,25,single,f,yes,163.0,no,islam
user9980,26,seeing someone,f,yes,160.0,no,islam
user9981,24,single,f,yes,157.0,no,islam
user9982,22,single,f,yes,173.0,yes,islam
user9983,31,single,m,yes,168.0,no,islam
user9984,22,single,m,yes,178.0,no,islam
user9985,29,single,m,yes,173.0,yes,islam
user9986,56,available,m,yes,193.0,no,islam
user9987,25,single,m,yes,183.0,no,islam
user9988,27,single,m,yes,168.0,no,islam
user9991,27,single,m,yes,183.0,no,islam
user9993,38,single,f,yes,173.0,no,islam
user9994,29,single,m,yes,163.0,yes,islam
user9995,24,single,f,yes,168.0,yes,islam
user9996,24,single,f,yes,150.0,no,hinduism
user9997,19,seeing someone,f,yes,155.0,yes,islam
user9998,47,single,f,yes,163.0,no,islam
user9999,29,single,f,yes,173.0,no,islam
user10001,25,single,f,yes,170.0,yes,islam
user10002,36,single,f,yes,165.0,no,islam
user10003,28,single,m,yes,193.0,yes,islam
user10004,23,single,m,yes,190.0,no,islam
user10005,30,single,m,yes,175.0,no,islam
user10006,26,single,m,yes,170.0,no,roman catholicism
user10007,32,single,m,yes,173.0,no,islam
user10008,37,single,f,yes,160.0,no,islam
user10009,35,single,f,no,163.0,no,protestant christianity
user10010,29,single,m,yes,175.0,no,islam
user10011,55,single,f,yes,175.0,no,islam
user10012,27,seeing someone,f,yes,173.0,no,islam
user10014,27,single,m,yes,185.0,yes,islam
user10015,23,single,m,yes,188.0,yes,islam
user10016,37,single,m,yes,173.0,no,islam
user10017,20,single,f,no,163.0,no,protestant christianity
user10018,40,single,f,yes,170.0,no,islam
user10019,27,single,m,yes,170.0,yes,hinduism
user10020,25,single,f,yes,155.0,yes,islam
user10021,38,single,f,yes,173.0,no,islam
user10022,23,single,m,yes,188.0,no,islam
user10024,38,single,m,yes,175.0,no,islam
user10025,20,single,f,yes,165.0,yes,islam
user10026,34,single,m,yes,173.0,yes,islam
user10027,38,single,f,yes,178.0,no,islam
user10028,39,single,m,yes,175.0,no,islam
user10029,23,seeing someone,f,yes,168.0,yes,islam
user10030,28,single,f,yes,168.0,no,islam
user10031,24,single,m,yes,185.0,no,islam
user10032,29,single,m,yes,173.0,no,islam
user10034,57,single,f,yes,163.0,no,islam
user10035,24,single,m,yes,193.0,no,islam
user10036,24,seeing someone,m,yes,183.0,no,islam
user10037,46,available,f,yes,175.0,no,islam
user10038,33,single,m,yes,168.0,yes,islam
user10039,28,single,f,yes,170.0,no,islam
user10040,30,single,m,yes,188.0,no,protestant christianity
user10041,28,single,f,yes,170.0,no,islam
user10042,37,single,m,yes,183.0,no,islam
user10043,39,single,m,yes,190.0,yes,islam
user10044,42,available,m,yes,178.0,no,islam
user10045,24,single,m,yes,193.0,yes,islam
user10046,18,single,m,yes,180.0,yes,islam
user10048,43,single,m,no,180.0,no,islam
user10049,54,single,m,yes,175.0,yes,islam
user10050,26,single,m,yes,183.0,no,islam
user10051,40,single,m,no,173.0,no,islam
user10052,31,single,m,no,160.0,no,islam
user10053,50,single,m,yes,188.0,yes,islam
user10054,30,single,m,yes,183.0,no,islam
user10055,30,single,m,yes,190.0,no,islam
user10056,29,single,m,yes,175.0,no,islam
user10057,24,single,m,yes,190.0,no,islam
user10058,21,seeing someone,m,yes,165.0,yes,islam
user10059,51,single,m,yes,165.0,yes,islam
user10060,33,single,f,yes,165.0,no,islam
user10061,50,single,m,yes,188.0,no,islam
user10062,29,single,m,yes,173.0,yes,islam
user10063,41,single,m,yes,193.0,no,islam
user10064,29,single,f,yes,155.0,no,islam
user10065,34,single,m,yes,185.0,yes,islam
user10066,25,single,m,yes,173.0,no,roman catholicism
user10067,31,single,m,yes,178.0,yes,islam
user10068,29,single,m,yes,180.0,no,islam
user10069,40,single,m,yes,190.0,no,islam
user10070,35,single,m,yes,170.0,yes,islam
user10071,32,single,m,yes,183.0,no,islam
user10073,27,single,m,yes,175.0,no,islam
user10074,45,single,m,yes,178.0,no,islam
user10075,30,single,m,yes,170.0,no,islam
user10076,30,single,m,yes,175.0,yes,roman catholicism
user10077,45,single,m,yes,183.0,no,protestant christianity
user10078,25,single,f,yes,152.0,no,protestant christianity
user10079,42,single,f,yes,173.0,no,islam
user10081,20,single,f,yes,168.0,no,islam
user10082,59,single,f,yes,160.0,no,roman catholicism
user10083,21,single,f,yes,170.0,yes,islam
user10084,40,single,f,yes,163.0,no,islam
user10085,24,single,f,yes,163.0,yes,hinduism
user10086,28,single,m,yes,178.0,no,islam
user10087,27,single,m,yes,190.0,no,islam
user10088,33,single,m,yes,180.0,no,islam
user10089,19,single,f,yes,170.0,no,islam
user10090,31,single,m,yes,183.0,no,islam
user10091,35,single,f,no,170.0,yes,islam
user10092,52,single,f,yes,165.0,no,islam
user10093,42,single,m,yes,175.0,yes,islam
user10094,35,single,f,yes,160.0,no,hinduism
user10095,29,single,f,yes,175.0,no,islam
user10096,47,single,m,yes,168.0,no,islam
user10097,48,single,m,yes,185.0,no,islam
user10098,24,single,m,yes,178.0,yes,islam
user10099,46,available,f,yes,183.0,yes,islam
user10100,45,single,m,yes,178.0,no,hinduism
user10101,32,available,f,yes,168.0,no,islam
user10102,26,single,m,yes,190.0,no,islam
user10103,30,single,m,yes,180.0,no,islam
user10104,36,single,m,yes,185.0,no,islam
user10106,47,single,f,yes,173.0,no,protestant christianity
user10107,32,single,f,yes,170.0,no,islam
user10108,31,single,f,yes,163.0,no,protestant christianity
user10109,28,available,f,yes,157.0,no,islam
user10110,25,single,m,no,168.0,no,islam
user10111,25,single,f,yes,163.0,no,islam
user10112,63,single,m,yes,180.0,no,islam
user10115,30,single,m,yes,183.0,yes,islam
user10117,27,single,f,yes,165.0,no,islam
user10118,26,single,m,yes,168.0,yes,islam
user10119,20,single,m,yes,178.0,no,islam
user10120,26,single,m,yes,170.0,no,islam
user10121,25,single,m,yes,183.0,yes,islam
user10122,38,single,m,yes,175.0,no,islam
user10123,22,single,m,yes,178.0,no,roman catholicism
user10124,26,single,m,yes,185.0,yes,islam
user10125,58,single,m,yes,170.0,no,protestant christianity
user10126,33,single,m,yes,163.0,no,islam
user10127,30,single,m,yes,185.0,no,islam
user10128,32,single,m,yes,173.0,no,islam
user10129,24,single,f,yes,160.0,yes,islam
user10130,35,single,f,yes,155.0,no,islam
user10131,36,single,f,yes,173.0,no,islam
user10132,41,single,m,yes,178.0,no,protestant christianity
user10133,21,single,f,yes,163.0,no,islam
user10134,31,single,f,yes,165.0,no,protestant christianity
user10135,37,single,f,yes,157.0,no,islam
user10136,35,single,m,yes,185.0,no,islam
user10137,31,single,m,yes,183.0,no,islam
